,Date,Time from,Time to,betr. import [MW],betr. export [MW],qual. import [MW],qual. export [MW],Unnamed: 0,qual. NEG [MW],qual. POS [MW],betr. NEG [MW],betr. POS [MW],qual. [EUR/MWh],betr. [MW],qual. [MW],qual. import [EUR/MWh],qual. export [EUR/MWh],NRV balance more than 80% of the contracted control reserve,MOL Deviation,Explanation
4179,11.10.2021,12:45,13:00,,,,,51.0,,,,,-,,,,,,,
4180,11.10.2021,13:00,13:15,,,,,52.0,,,,,-,,,,,,,
4181,11.10.2021,13:15,13:30,,,,,53.0,,,,,-,,,,,,,
4182,11.10.2021,13:30,13:45,,,,,54.0,,,,,-,,,,,,,
4183,11.10.2021,13:45,14:00,,,,,55.0,,,,,-,,,,,,,
4184,11.10.2021,14:00,14:15,,,,,56.0,,,,,-,,,,,,,
4185,11.10.2021,14:15,14:30,,,,,57.0,,,,,-,,,,,,,
4186,11.10.2021,14:30,14:45,,,,,58.0,,,,,-,,,,,,,
4187,11.10.2021,14:45,15:00,,,,,59.0,,,,,-,,,,,,,
4188,11.10.2021,15:00,15:15,,,,,60.0,,,,,-,,,,,,,
4189,11.10.2021,15:15,15:30,,,,,61.0,,,,,-,,,,,,,
4190,11.10.2021,15:30,15:45,,,,,62.0,,,,,-,,,,,,,
4191,11.10.2021,15:45,16:00,,,,,63.0,,,,,-,,,,,,,
4192,11.10.2021,16:00,16:15,,,,,64.0,,,,,-,,,,,,,
4193,11.10.2021,16:15,16:30,,,,,65.0,,,,,-,,,,,,,
4194,11.10.2021,16:30,16:45,,,,,66.0,,,,,-,,,,,,,
4195,11.10.2021,16:45,17:00,,,,,67.0,,,,,-,,,,,,,
4196,11.10.2021,17:00,17:15,,,,,68.0,,,,,-,,,,,,,
4197,11.10.2021,17:15,17:30,,,,,69.0,,,,,-,,,,,,,
4198,11.10.2021,17:30,17:45,,,,,70.0,,,,,-,,,,,,,
4199,11.10.2021,17:45,18:00,,,,,71.0,,,,,-,,,,,,,
4200,11.10.2021,18:00,18:15,,,,,72.0,,,,,-,,,,,,,
4201,11.10.2021,18:15,18:30,,,,,73.0,,,,,-,,,,,,,
4202,11.10.2021,18:30,18:45,,,,,74.0,,,,,-,,,,,,,
4203,11.10.2021,18:45,19:00,,,,,75.0,,,,,-,,,,,,,
4204,11.10.2021,19:00,19:15,,,,,76.0,,,,,-,,,,,,,
4205,11.10.2021,19:15,19:30,,,,,77.0,,,,,-,,,,,,,
4206,11.10.2021,19:30,19:45,,,,,78.0,,,,,-,,,,,,,
4207,11.10.2021,19:45,20:00,,,,,79.0,,,,,-,,,,,,,
4208,11.10.2021,20:00,20:15,,,,,80.0,,,,,-,,,,,,,
4209,11.10.2021,20:15,20:30,,,,,81.0,,,,,-,,,,,,,
4210,11.10.2021,20:30,20:45,,,,,82.0,,,,,-,,,,,,,
4211,11.10.2021,20:45,21:00,,,,,83.0,,,,,-,,,,,,,
4212,11.10.2021,21:00,21:15,,,,,84.0,,,,,-,,,,,,,
4213,11.10.2021,21:15,21:30,,,,,85.0,,,,,-,,,,,,,
4214,11.10.2021,21:30,21:45,,,,,86.0,,,,,-,,,,,,,
4215,11.10.2021,21:45,22:00,,,,,87.0,,,,,-,,,,,,,
4216,11.10.2021,22:00,22:15,,,,,88.0,,,,,-,,,,,,,
4217,11.10.2021,22:15,22:30,,,,,89.0,,,,,-,,,,,,,
4218,11.10.2021,22:30,22:45,,,,,90.0,,,,,-,,,,,,,
4219,11.10.2021,22:45,23:00,,,,,91.0,,,,,-,,,,,,,
4220,11.10.2021,23:00,23:15,,,,,92.0,,,,,-,,,,,,,
4221,11.10.2021,23:15,23:30,,,,,93.0,,,,,-,,,,,,,
4222,11.10.2021,23:30,23:45,,,,,94.0,,,,,-,,,,,,,
4223,11.10.2021,23:45,00:00,,,,,95.0,,,,,-,,,,,,,
4224,11.10.2021,00:00,00:15,,,,,0.0,-,-,,,,-384353.0,-,,,,,
4225,11.10.2021,00:15,00:30,,,,,1.0,-,-,,,,-307757.0,-,,,,,
4226,11.10.2021,00:30,00:45,,,,,2.0,-,-,,,,-419876.0,-,,,,,
4227,11.10.2021,00:45,01:00,,,,,3.0,-,-,,,,-14076.0,-,,,,,
4228,11.10.2021,01:00,01:15,,,,,4.0,-,-,,,,234366.0,-,,,,,
4229,11.10.2021,01:15,01:30,,,,,5.0,-,-,,,,-11853.0,-,,,,,
4230,11.10.2021,01:30,01:45,,,,,6.0,-,-,,,,-388285.0,-,,,,,
4231,11.10.2021,01:45,02:00,,,,,7.0,-,-,,,,-407580.0,-,,,,,
4232,11.10.2021,02:00,02:15,,,,,8.0,-,-,,,,-42393.0,-,,,,,
4233,11.10.2021,02:15,02:30,,,,,9.0,-,-,,,,-63433.0,-,,,,,
4234,11.10.2021,02:30,02:45,,,,,10.0,-,-,,,,16146.0,-,,,,,
4235,11.10.2021,02:45,03:00,,,,,11.0,-,-,,,,49805.0,-,,,,,
4236,11.10.2021,03:00,03:15,,,,,12.0,-,-,,,,23415.0,-,,,,,
4237,11.10.2021,03:15,03:30,,,,,13.0,-,-,,,,144361.0,-,,,,,
4238,11.10.2021,03:30,03:45,,,,,14.0,-,-,,,,206265.0,-,,,,,
4239,11.10.2021,03:45,04:00,,,,,15.0,-,-,,,,292801.0,-,,,,,
4240,11.10.2021,04:00,04:15,,,,,16.0,-,-,,,,6172.0,-,,,,,
4241,11.10.2021,04:15,04:30,,,,,17.0,-,-,,,,-111062.0,-,,,,,
4242,11.10.2021,04:30,04:45,,,,,18.0,-,-,,,,58029.0,-,,,,,
4243,11.10.2021,04:45,05:00,,,,,19.0,-,-,,,,-182684.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4244,11.10.2021,05:00,05:15,,,,,20.0,-,-,,,,-31770.0,-,,,,,
4245,11.10.2021,05:15,05:30,,,,,21.0,-,-,,,,-94149.0,-,,,,,
4246,11.10.2021,05:30,05:45,,,,,22.0,-,-,,,,-49039.0,-,,,,,
4247,11.10.2021,05:45,06:00,,,,,23.0,-,-,,,,-188584.0,-,,,,,
4248,11.10.2021,06:00,06:15,,,,,24.0,-,-,,,,-201246.0,-,,,,,
4249,11.10.2021,06:15,06:30,,,,,25.0,-,-,,,,200160.0,-,,,,,
4250,11.10.2021,06:30,06:45,,,,,26.0,-,-,,,,508648.0,-,,,,,
4251,11.10.2021,06:45,07:00,,,,,27.0,-,-,,,,-58196.0,-,,,,,
4252,11.10.2021,07:00,07:15,,,,,28.0,-,-,,,,-816825.0,-,,,,,
4253,11.10.2021,07:15,07:30,,,,,29.0,-,-,,,,-876749.0,-,,,,,
4254,11.10.2021,07:30,07:45,,,,,30.0,-,-,,,,-127060.0,-,,,,,
4255,11.10.2021,07:45,08:00,,,,,31.0,-,-,,,,-15527.0,-,,,,,
4256,11.10.2021,08:00,08:15,,,,,32.0,-,-,,,,376173.0,-,,,,,
4257,11.10.2021,08:15,08:30,,,,,33.0,-,-,,,,370115.0,-,,,,,
4258,11.10.2021,08:30,08:45,,,,,34.0,-,-,,,,491120.0,-,,,,,
4259,11.10.2021,08:45,09:00,,,,,35.0,-,-,,,,512459.0,-,,,,,
4260,11.10.2021,09:00,09:15,,,,,36.0,-,-,,,,724064.0,-,,,,,
4261,11.10.2021,09:15,09:30,,,,,37.0,-,-,,,,360316.0,-,,,,,
4262,11.10.2021,09:30,09:45,,,,,38.0,-,-,,,,688155.0,-,,,,,
4263,11.10.2021,09:45,10:00,,,,,39.0,-,-,,,,843245.0,-,,,,,
4264,11.10.2021,10:00,10:15,,,,,40.0,-,-,,,,619764.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4265,11.10.2021,10:15,10:30,,,,,41.0,-,-,,,,745448.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4266,11.10.2021,10:30,10:45,,,,,42.0,-,-,,,,211402.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4267,11.10.2021,10:45,11:00,,,,,43.0,-,-,,,,-427733.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4268,11.10.2021,11:00,11:15,,,,,44.0,-,-,,,,115776.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4269,11.10.2021,11:15,11:30,,,,,45.0,-,-,,,,-233028.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4270,11.10.2021,11:30,11:45,,,,,46.0,-,-,,,,338007.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4271,11.10.2021,11:45,12:00,,,,,47.0,-,-,,,,309957.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4272,11.10.2021,12:00,12:15,,,,,48.0,-,-,,,,756552.0,-,,,,,
4273,11.10.2021,12:15,12:30,,,,,49.0,-,-,,,,618770.0,-,,,,,
4274,11.10.2021,12:30,12:45,,,,,50.0,-,-,,,,250282.0,-,,,,,
4275,11.10.2021,12:45,13:00,,,,,51.0,-,-,,,,32504.0,-,,,,,
4276,11.10.2021,13:00,13:15,,,,,52.0,-,-,,,,95721.0,-,,,,,
4277,11.10.2021,13:15,13:30,,,,,53.0,-,-,,,,-89245.0,-,,,,,
4278,11.10.2021,13:30,13:45,,,,,54.0,-,-,,,,-209255.0,-,,,,,
4279,11.10.2021,13:45,14:00,,,,,55.0,-,-,,,,-6002.0,-,,,,,
4280,11.10.2021,14:00,14:15,,,,,56.0,-,-,,,,832016.0,-,,,,,
4281,11.10.2021,14:15,14:30,,,,,57.0,-,-,,,,1.18497,-,,,,,
4282,11.10.2021,14:30,14:45,,,,,58.0,-,-,,,,936532.0,-,,,,,
4283,11.10.2021,14:45,15:00,,,,,59.0,-,-,,,,554189.0,-,,,,,
4284,11.10.2021,15:00,15:15,,,,,60.0,-,-,,,,565345.0,-,,,,,
4285,11.10.2021,15:15,15:30,,,,,61.0,-,-,,,,1.036376,-,,,,,
4286,11.10.2021,15:30,15:45,,,,,62.0,-,-,,,,969214.0,-,,,,,
4287,11.10.2021,15:45,16:00,,,,,63.0,-,-,,,,1.082514,-,,,,,
4288,11.10.2021,16:00,16:15,,,,,64.0,-,-,,,,387723.0,-,,,,,
4289,11.10.2021,16:15,16:30,,,,,65.0,-,-,,,,836779.0,-,,,,,
4290,11.10.2021,16:30,16:45,,,,,66.0,-,-,,,,1.300597,-,,,,,
4291,11.10.2021,16:45,17:00,,,,,67.0,-,-,,,,181022.0,-,,,,,
4292,11.10.2021,17:00,17:15,,,,,68.0,-,-,,,,77788.0,-,,,,,
4293,11.10.2021,17:15,17:30,,,,,69.0,-,-,,,,438798.0,-,,,,,
4294,11.10.2021,17:30,17:45,,,,,70.0,-,-,,,,470348.0,-,,,,,
4295,11.10.2021,17:45,18:00,,,,,71.0,-,-,,,,81326.0,-,,,,,
4296,11.10.2021,18:00,18:15,,,,,72.0,-,-,,,,-371769.0,-,,,,,
4297,11.10.2021,18:15,18:30,,,,,73.0,-,-,,,,-334864.0,-,,,,,
4298,11.10.2021,18:30,18:45,,,,,74.0,-,-,,,,-92755.0,-,,,,,
4299,11.10.2021,18:45,19:00,,,,,75.0,-,-,,,,614447.0,-,,,,,
4300,11.10.2021,19:00,19:15,,,,,76.0,-,-,,,,894516.0,-,,,,,
4301,11.10.2021,19:15,19:30,,,,,77.0,-,-,,,,174442.0,-,,,,,
4302,11.10.2021,19:30,19:45,,,,,78.0,-,-,,,,-437898.0,-,,,,,
4303,11.10.2021,19:45,20:00,,,,,79.0,-,-,,,,-739052.0,-,,,,,
4304,11.10.2021,20:00,20:15,,,,,80.0,-,-,,,,-317973.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4305,11.10.2021,20:15,20:30,,,,,81.0,-,-,,,,-493341.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4306,11.10.2021,20:30,20:45,,,,,82.0,-,-,,,,175232.0,-,,,,,
4307,11.10.2021,20:45,21:00,,,,,83.0,-,-,,,,-232075.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4308,11.10.2021,21:00,21:15,,,,,84.0,-,-,,,,88898.0,-,,,,,
4309,11.10.2021,21:15,21:30,,,,,85.0,-,-,,,,-130765.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4310,11.10.2021,21:30,21:45,,,,,86.0,-,-,,,,-273438.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4311,11.10.2021,21:45,22:00,,,,,87.0,-,-,,,,-178479.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4312,11.10.2021,22:00,22:15,,,,,88.0,-,-,,,,123300.0,-,,,,,
4313,11.10.2021,22:15,22:30,,,,,89.0,-,-,,,,604205.0,-,,,,,
4314,11.10.2021,22:30,22:45,,,,,90.0,-,-,,,,302055.0,-,,,,,
4315,11.10.2021,22:45,23:00,,,,,91.0,-,-,,,,-180105.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4316,11.10.2021,23:00,23:15,,,,,92.0,-,-,,,,-516672.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4317,11.10.2021,23:15,23:30,,,,,93.0,-,-,,,,-204151.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4318,11.10.2021,23:30,23:45,,,,,94.0,-,-,,,,124829.0,-,,,,,
4319,11.10.2021,23:45,00:00,,,,,95.0,-,-,,,,-265931.0,-,,,,X,Decoupling SCR MOL Austria / Germany
4320,11.10.2021,00:00,00:15,,,,,0.0,-,-,66094.0,11975.0,,,,,,,,
4321,11.10.2021,00:15,00:30,,,,,1.0,-,-,96105.0,23504.0,,,,,,,,
4322,11.10.2021,00:30,00:45,,,,,2.0,-,-,493760.0,9296.0,,,,,,,,
4323,11.10.2021,00:45,01:00,,,,,3.0,-,-,281245.0,10843.0,,,,,,,,
4324,11.10.2021,01:00,01:15,,,,,4.0,-,-,19756.0,229066.0,,,,,,,,
4325,11.10.2021,01:15,01:30,,,,,5.0,-,-,63522.0,47087.0,,,,,,,,
4326,11.10.2021,01:30,01:45,,,,,6.0,-,-,260033.0,13538.0,,,,,,,,
4327,11.10.2021,01:45,02:00,,,,,7.0,-,-,365669.0,10172.0,,,,,,,,
4328,11.10.2021,02:00,02:15,,,,,8.0,-,-,18043.0,109451.0,,,,,,,,
4329,11.10.2021,02:15,02:30,,,,,9.0,-,-,33433.0,17402.0,,,,,,,,
4330,11.10.2021,02:30,02:45,,,,,10.0,-,-,33368.0,14399.0,,,,,,,,
4331,11.10.2021,02:45,03:00,,,,,11.0,-,-,17585.0,15317.0,,,,,,,,
4332,11.10.2021,03:00,03:15,,,,,12.0,-,-,35662.0,13519.0,,,,,,,,
4333,11.10.2021,03:15,03:30,,,,,13.0,-,-,10785.0,15916.0,,,,,,,,
4334,11.10.2021,03:30,03:45,,,,,14.0,-,-,10870.0,53996.0,,,,,,,,
4335,11.10.2021,03:45,04:00,,,,,15.0,-,-,49659.0,15885.0,,,,,,,,
4336,11.10.2021,04:00,04:15,,,,,16.0,-,-,31666.0,15888.0,,,,,,,,
4337,11.10.2021,04:15,04:30,,,,,17.0,-,-,58808.0,14246.0,,,,,,,,
4338,11.10.2021,04:30,04:45,,,,,18.0,-,-,9665.0,56675.0,,,,,,,,
4339,11.10.2021,04:45,05:00,,,,,19.0,-,-,6124.0,36398.0,,,,,,,,
4340,11.10.2021,05:00,05:15,,,,,20.0,-,-,196254.0,22515.0,,,,,,,,
4341,11.10.2021,05:15,05:30,,,,,21.0,-,-,131986.0,15124.0,,,,,,,,
4342,11.10.2021,05:30,05:45,,,,,22.0,-,-,63167.0,89782.0,,,,,,,,
4343,11.10.2021,05:45,06:00,,,,,23.0,-,-,16773.0,52871.0,,,,,,,,
4344,11.10.2021,06:00,06:15,,,,,24.0,-,-,92383.0,20024.0,,,,,,,,
4345,11.10.2021,06:15,06:30,,,,,25.0,-,-,62223.0,140502.0,,,,,,,,
4346,11.10.2021,06:30,06:45,,,,,26.0,-,-,2953.0,489294.0,,,,,,,,
4347,11.10.2021,06:45,07:00,,,,,27.0,-,-,4674.0,174265.0,,,,,,,,
4348,11.10.2021,07:00,07:15,,,,,28.0,-,-,123748.0,7256.0,,,,,,,,
4349,11.10.2021,07:15,07:30,,,,,29.0,-,-,7190.0,4961.0,,,,,,,,
4350,11.10.2021,07:30,07:45,,,,,30.0,-,-,3184.0,117652.0,,,,,,,,
4351,11.10.2021,07:45,08:00,,,,,31.0,-,-,5243.0,116686.0,,,,,,,,
4352,11.10.2021,08:00,08:15,,,,,32.0,-,-,4349.0,300860.0,,,,,,,,
4353,11.10.2021,08:15,08:30,,,,,33.0,-,-,2429.0,228401.0,,,,,,,,
4354,11.10.2021,08:30,08:45,,,,,34.0,-,-,2590.0,286639.0,,,,,,,,
4355,11.10.2021,08:45,09:00,,,,,35.0,-,-,2087.0,311703.0,,,,,,,,
4356,11.10.2021,09:00,09:15,,,,,36.0,-,-,2242.0,591462.0,,,,,,,,
4357,11.10.2021,09:15,09:30,,,,,37.0,-,-,2064.0,381583.0,,,,,,,,
4358,11.10.2021,09:30,09:45,,,,,38.0,-,-,1304.0,565182.0,,,,,,,,
4359,11.10.2021,09:45,10:00,,,,,39.0,-,-,2214.0,296392.0,,,,,,,,
4360,11.10.2021,10:00,10:15,,,,,40.0,-,-,1762.0,592124.0,,,,,,,,
4361,11.10.2021,10:15,10:30,,,,,41.0,-,-,1567.0,750527.0,,,,,,,,
4362,11.10.2021,10:30,10:45,,,,,42.0,-,-,1256.0,238496.0,,,,,,,,
4363,11.10.2021,10:45,11:00,,,,,43.0,-,-,133448.0,29107.0,,,,,,,,
4364,11.10.2021,11:00,11:15,,,,,44.0,-,-,19906.0,122286.0,,,,,,,,
4365,11.10.2021,11:15,11:30,,,,,45.0,-,-,123300.0,3342.0,,,,,,,,
4366,11.10.2021,11:30,11:45,,,,,46.0,-,-,63816.0,8577.0,,,,,,,,
4367,11.10.2021,11:45,12:00,,,,,47.0,-,-,25068.0,30979.0,,,,,,,,
4368,11.10.2021,12:00,12:15,,,,,48.0,-,-,24296.0,59803.0,,,,,,,,
4369,11.10.2021,12:15,12:30,,,,,49.0,-,-,6289.0,13802.0,,,,,,,,
4370,11.10.2021,12:30,12:45,,,,,50.0,-,-,27175.0,13311.0,,,,,,,,
4371,11.10.2021,12:45,13:00,,,,,51.0,-,-,151607.0,3121.0,,,,,,,,
4372,11.10.2021,13:00,13:15,,,,,52.0,-,-,64286.0,2550.0,,,,,,,,
4373,11.10.2021,13:15,13:30,,,,,53.0,-,-,270753.0,1714.0,,,,,,,,
4374,11.10.2021,13:30,13:45,,,,,54.0,-,-,421440.0,1073.0,,,,,,,,
4375,11.10.2021,13:45,14:00,,,,,55.0,-,-,376994.0,2090.0,,,,,,,,
4376,11.10.2021,14:00,14:15,,,,,56.0,-,-,99542.0,329165.0,,,,,,,,
4377,11.10.2021,14:15,14:30,,,,,57.0,-,-,1757.0,216186.0,,,,,,,,
4378,11.10.2021,14:30,14:45,,,,,58.0,-,-,2466.0,210407.0,,,,,,,,
4379,11.10.2021,14:45,15:00,,,,,59.0,-,-,102753.0,7428.0,,,,,,,,
4380,11.10.2021,15:00,15:15,,,,,60.0,-,-,66751.0,4392.0,,,,,,,,
4381,11.10.2021,15:15,15:30,,,,,61.0,-,-,1719.0,446520.0,,,,,,,,
4382,11.10.2021,15:30,15:45,,,,,62.0,-,-,1061.0,528270.0,,,,,,,,
4383,11.10.2021,15:45,16:00,,,,,63.0,-,-,1421.0,753414.0,,,,,,,,
4384,11.10.2021,16:00,16:15,,,,,64.0,-,-,4648.0,151277.0,,,,,,,,
4385,11.10.2021,16:15,16:30,,,,,65.0,-,-,1593.0,512419.0,,,,,,,,
4386,11.10.2021,16:30,16:45,,,,,66.0,-,-,1776.0,1.258673,,,,,,,,
4387,11.10.2021,16:45,17:00,,,,,67.0,-,-,5907.0,335801.0,,,,,,,,
4388,11.10.2021,17:00,17:15,,,,,68.0,-,-,37250.0,52053.0,,,,,,,,
4389,11.10.2021,17:15,17:30,,,,,69.0,-,-,3347.0,214017.0,,,,,,,,
4390,11.10.2021,17:30,17:45,,,,,70.0,-,-,3291.0,253993.0,,,,,,,,
4391,11.10.2021,17:45,18:00,,,,,71.0,-,-,6379.0,87471.0,,,,,,,,
4392,11.10.2021,18:00,18:15,,,,,72.0,-,-,162641.0,9961.0,,,,,,,,
4393,11.10.2021,18:15,18:30,,,,,73.0,-,-,5989.0,2200.0,,,,,,,,
4394,11.10.2021,18:30,18:45,,,,,74.0,-,-,8982.0,72166.0,,,,,,,,
4395,11.10.2021,18:45,19:00,,,,,75.0,-,-,1912.0,413175.0,,,,,,,,
4396,11.10.2021,19:00,19:15,,,,,76.0,-,-,6576.0,241729.0,,,,,,,,
4397,11.10.2021,19:15,19:30,,,,,77.0,-,-,56603.0,59698.0,,,,,,,,
4398,11.10.2021,19:30,19:45,,,,,78.0,-,-,166964.0,1564.0,,,,,,,,
4399,11.10.2021,19:45,20:00,,,,,79.0,-,-,616950.0,369.0,,,,,,,,
4400,11.10.2021,20:00,20:15,,,,,80.0,-,-,97360.0,6506.0,,,,,,,,
4401,11.10.2021,20:15,20:30,,,,,81.0,-,-,177366.0,2280.0,,,,,,,,
4402,11.10.2021,20:30,20:45,,,,,82.0,-,-,19103.0,4476.0,,,,,,,,
4403,11.10.2021,20:45,21:00,,,,,83.0,-,-,232645.0,1810.0,,,,,,,,
4404,11.10.2021,21:00,21:15,,,,,84.0,-,-,55800.0,189890.0,,,,,,,,
4405,11.10.2021,21:15,21:30,,,,,85.0,-,-,77905.0,129032.0,,,,,,,,
4406,11.10.2021,21:30,21:45,,,,,86.0,-,-,95305.0,21232.0,,,,,,,,
4407,11.10.2021,21:45,22:00,,,,,87.0,-,-,174455.0,6354.0,,,,,,,,
4408,11.10.2021,22:00,22:15,,,,,88.0,-,-,65577.0,106266.0,,,,,,,,
4409,11.10.2021,22:15,22:30,,,,,89.0,-,-,1345.0,464559.0,,,,,,,,
4410,11.10.2021,22:30,22:45,,,,,90.0,-,-,3259.0,211320.0,,,,,,,,
4411,11.10.2021,22:45,23:00,,,,,91.0,-,-,27276.0,9526.0,,,,,,,,
4412,11.10.2021,23:00,23:15,,,,,92.0,-,-,15998.0,12299.0,,,,,,,,
4413,11.10.2021,23:15,23:30,,,,,93.0,-,-,12246.0,22579.0,,,,,,,,
4414,11.10.2021,23:30,23:45,,,,,94.0,-,-,30982.0,61219.0,,,,,,,,
4415,11.10.2021,23:45,00:00,,,,,95.0,-,-,198563.0,2476.0,,,,,,,,
4416,11.10.2021,00:00,00:15,,,,,0.0,-,-,,,,,,,,,,
4417,11.10.2021,00:15,00:30,,,,,1.0,-,-,,,,,,,,,,
4418,11.10.2021,00:30,00:45,,,,,2.0,-,-,,,,,,,,,,
4419,11.10.2021,00:45,01:00,,,,,3.0,-,-,,,,,,,,,,
4420,11.10.2021,01:00,01:15,,,,,4.0,-,-,,,,,,,,,,
4421,11.10.2021,01:15,01:30,,,,,5.0,-,-,,,,,,,,,,
4422,11.10.2021,01:30,01:45,,,,,6.0,-,-,,,,,,,,,,
4423,11.10.2021,01:45,02:00,,,,,7.0,-,-,,,,,,,,,,
4424,11.10.2021,02:00,02:15,,,,,8.0,-,-,,,,,,,,,,
4425,11.10.2021,02:15,02:30,,,,,9.0,-,-,,,,,,,,,,
4426,11.10.2021,02:30,02:45,,,,,10.0,-,-,,,,,,,,,,
4427,11.10.2021,02:45,03:00,,,,,11.0,-,-,,,,,,,,,,
4428,11.10.2021,03:00,03:15,,,,,12.0,-,-,,,,,,,,,,
4429,11.10.2021,03:15,03:30,,,,,13.0,-,-,,,,,,,,,,
4430,11.10.2021,03:30,03:45,,,,,14.0,-,-,,,,,,,,,,
4431,11.10.2021,03:45,04:00,,,,,15.0,-,-,,,,,,,,,,
4432,11.10.2021,04:00,04:15,,,,,16.0,-,-,,,,,,,,,,
4433,11.10.2021,04:15,04:30,,,,,17.0,-,-,,,,,,,,,,
4434,11.10.2021,04:30,04:45,,,,,18.0,-,-,,,,,,,,,,
4435,11.10.2021,04:45,05:00,,,,,19.0,-,-,,,,,,,,,,
4436,11.10.2021,05:00,05:15,,,,,20.0,-,-,,,,,,,,,,
4437,11.10.2021,05:15,05:30,,,,,21.0,-,-,,,,,,,,,,
4438,11.10.2021,05:30,05:45,,,,,22.0,-,-,,,,,,,,,,
4439,11.10.2021,05:45,06:00,,,,,23.0,-,-,,,,,,,,,,
4440,11.10.2021,06:00,06:15,,,,,24.0,-,-,,,,,,,,,,
4441,11.10.2021,06:15,06:30,,,,,25.0,-,-,,,,,,,,,,
4442,11.10.2021,06:30,06:45,,,,,26.0,-,-,,,,,,,,,,
4443,11.10.2021,06:45,07:00,,,,,27.0,-,-,,,,,,,,,,
4444,11.10.2021,07:00,07:15,,,,,28.0,-,-,,,,,,,,,,
4445,11.10.2021,07:15,07:30,,,,,29.0,-,-,,,,,,,,,,
4446,11.10.2021,07:30,07:45,,,,,30.0,-,-,,,,,,,,,,
4447,11.10.2021,07:45,08:00,,,,,31.0,-,-,,,,,,,,,,
4448,11.10.2021,08:00,08:15,,,,,32.0,-,-,,,,,,,,,,
4449,11.10.2021,08:15,08:30,,,,,33.0,-,-,,,,,,,,,,
4450,11.10.2021,08:30,08:45,,,,,34.0,-,-,,,,,,,,,,
4451,11.10.2021,08:45,09:00,,,,,35.0,-,-,,,,,,,,,,
4452,11.10.2021,09:00,09:15,,,,,36.0,-,-,,,,,,,,,,
4453,11.10.2021,09:15,09:30,,,,,37.0,-,-,,,,,,,,,,
4454,11.10.2021,09:30,09:45,,,,,38.0,-,-,,,,,,,,,,
4455,11.10.2021,09:45,10:00,,,,,39.0,-,-,,,,,,,,,,
4456,11.10.2021,10:00,10:15,,,,,40.0,-,-,,,,,,,,,,
4457,11.10.2021,10:15,10:30,,,,,41.0,-,-,,,,,,,,,,
4458,11.10.2021,10:30,10:45,,,,,42.0,-,-,,,,,,,,,,
4459,11.10.2021,10:45,11:00,,,,,43.0,-,-,,,,,,,,,,
4460,11.10.2021,11:00,11:15,,,,,44.0,-,-,,,,,,,,,,
4461,11.10.2021,11:15,11:30,,,,,45.0,-,-,,,,,,,,,,
4462,11.10.2021,11:30,11:45,,,,,46.0,-,-,,,,,,,,,,
4463,11.10.2021,11:45,12:00,,,,,47.0,-,-,,,,,,,,,,
4464,11.10.2021,12:00,12:15,,,,,48.0,-,-,,,,,,,,,,
4465,11.10.2021,12:15,12:30,,,,,49.0,-,-,,,,,,,,,,
4466,11.10.2021,12:30,12:45,,,,,50.0,-,-,,,,,,,,,,
4467,11.10.2021,12:45,13:00,,,,,51.0,-,-,,,,,,,,,,
4468,11.10.2021,13:00,13:15,,,,,52.0,-,-,,,,,,,,,,
4469,11.10.2021,13:15,13:30,,,,,53.0,-,-,,,,,,,,,,
4470,11.10.2021,13:30,13:45,,,,,54.0,-,-,,,,,,,,,,
4471,11.10.2021,13:45,14:00,,,,,55.0,-,-,,,,,,,,,,
4472,11.10.2021,14:00,14:15,,,,,56.0,-,-,,,,,,,,,,
4473,11.10.2021,14:15,14:30,,,,,57.0,-,-,,,,,,,,,,
4474,11.10.2021,14:30,14:45,,,,,58.0,-,-,,,,,,,,,,
4475,11.10.2021,14:45,15:00,,,,,59.0,-,-,,,,,,,,,,
4476,11.10.2021,15:00,15:15,,,,,60.0,-,-,,,,,,,,,,
4477,11.10.2021,15:15,15:30,,,,,61.0,-,-,,,,,,,,,,
4478,11.10.2021,15:30,15:45,,,,,62.0,-,-,,,,,,,,,,
4479,11.10.2021,15:45,16:00,,,,,63.0,-,-,,,,,,,,,,
4480,11.10.2021,16:00,16:15,,,,,64.0,-,-,,,,,,,,,,
4481,11.10.2021,16:15,16:30,,,,,65.0,-,-,,,,,,,,,,
4482,11.10.2021,16:30,16:45,,,,,66.0,-,-,,,,,,,,,,
4483,11.10.2021,16:45,17:00,,,,,67.0,-,-,,,,,,,,,,
